Doctor_ID,Doctor_Name,Gender,Department_ID,Specialization,Qualification,Experience_Years,Shift
DR04047,Doctor_4047,Female,D007,Dermatology,MBBS,20,Morning
DR04048,Doctor_4048,Female,D008,General Surgery,MD,14,Evening
DR04049,Doctor_4049,Female,D009,Urology,MD,5,Evening
DR04050,Doctor_4050,Male,D010,Nephrology,MD,11,Morning
DR04051,Doctor_4051,Male,D011,Gynecology,MS,21,Evening
DR04052,Doctor_4052,Male,D012,Psychiatry,MBBS,34,Night
DR04053,Doctor_4053,Female,D013,Pulmonology,MD,16,Night
DR04054,Doctor_4054,Male,D014,Gastroenterology,MD,23,Night
DR04055,Doctor_4055,Female,D015,Emergency,DM,14,Night
DR04056,Doctor_4056,Male,D016,Radiology,MBBS,11,Night
DR04057,Doctor_4057,Female,D017,ICU,DM,31,Morning
DR04058,Doctor_4058,Male,D018,Ophthalmology,MBBS,2,Evening
DR04059,Doctor_4059,Male,D019,Endocrinology,MS,15,Morning
DR04060,Doctor_4060,Male,D020,Dental,MCh,6,Night
DR04061,Doctor_4061,Female,D001,Cardiology,MD,1,Morning
DR04062,Doctor_4062,Female,D002,Neurology,MCh,26,Night
DR04063,Doctor_4063,Female,D003,Orthopedics,MCh,3,Night
DR04064,Doctor_4064,Female,D004,Pediatrics,MCh,17,Morning
DR04065,Doctor_4065,Male,D005,Oncology,MBBS,23,Evening
DR04066,Doctor_4066,Female,D006,ENT,MD,6,Evening
DR04067,Doctor_4067,Female,D007,Dermatology,MS,30,Evening
DR04068,Doctor_4068,Male,D008,General Surgery,MS,14,Evening
DR04069,Doctor_4069,Male,D009,Urology,DM,6,Evening
DR04070,Doctor_4070,Female,D010,Nephrology,MBBS,11,Night
DR04071,Doctor_4071,Male,D011,Gynecology,DM,14,Morning
DR04072,Doctor_4072,Male,D012,Psychiatry,DM,24,Morning
DR04073,Doctor_4073,Male,D013,Pulmonology,MD,32,Night
DR04074,Doctor_4074,Male,D014,Gastroenterology,MS,15,Morning
DR04075,Doctor_4075,Female,D015,Emergency,MBBS,13,Evening
DR04076,Doctor_4076,Male,D016,Radiology,MS,1,Morning
DR04077,Doctor_4077,Male,D017,ICU,MBBS,35,Evening
DR04078,Doctor_4078,Female,D018,Ophthalmology,DM,32,Morning
DR04079,Doctor_4079,Male,D019,Endocrinology,MS,10,Night
DR04080,Doctor_4080,Female,D020,Dental,MCh,16,Evening
DR04081,Doctor_4081,Female,D001,Cardiology,DM,28,Evening
DR04082,Doctor_4082,Female,D002,Neurology,DM,10,Morning
DR04083,Doctor_4083,Female,D003,Orthopedics,MD,25,Morning
DR04084,Doctor_4084,Male,D004,Pediatrics,MCh,8,Night
DR04085,Doctor_4085,Male,D005,Oncology,MBBS,22,Morning
DR04086,Doctor_4086,Male,D006,ENT,MD,31,Night
DR04087,Doctor_4087,Male,D007,Dermatology,MBBS,29,Night
DR04088,Doctor_4088,Female,D008,General Surgery,MS,9,Morning
DR04089,Doctor_4089,Female,D009,Urology,MCh,13,Night
DR04090,Doctor_4090,Male,D010,Nephrology,MS,30,Morning
DR04091,Doctor_4091,Female,D011,Gynecology,DM,25,Night
DR04092,Doctor_4092,Male,D012,Psychiatry,MCh,7,Night
DR04093,Doctor_4093,Female,D013,Pulmonology,MCh,7,Evening
DR04094,Doctor_4094,Female,D014,Gastroenterology,MD,16,Evening
DR04095,Doctor_4095,Male,D015,Emergency,DM,2,Evening
DR04096,Doctor_4096,Female,D016,Radiology,MCh,18,Morning
DR04097,Doctor_4097,Female,D017,ICU,DM,19,Evening
DR04098,Doctor_4098,Male,D018,Ophthalmology,MD,25,Evening
DR04099,Doctor_4099,Female,D019,Endocrinology,MCh,20,Morning
DR04100,Doctor_4100,Male,D020,Dental,MD,32,Morning
DR04101,Doctor_4101,Male,D001,Cardiology,DM,11,Evening
DR04102,Doctor_4102,Female,D002,Neurology,MD,16,Morning
DR04103,Doctor_4103,Female,D003,Orthopedics,MCh,35,Morning
DR04104,Doctor_4104,Female,D004,Pediatrics,DM,1,Evening
DR04105,Doctor_4105,Male,D005,Oncology,MBBS,23,Evening
DR04106,Doctor_4106,Female,D006,ENT,MD,35,Morning
DR04107,Doctor_4107,Female,D007,Dermatology,MS,14,Evening
DR04108,Doctor_4108,Male,D008,General Surgery,MBBS,4,Evening
DR04109,Doctor_4109,Male,D009,Urology,MD,23,Evening
DR04110,Doctor_4110,Female,D010,Nephrology,MBBS,29,Evening
DR04111,Doctor_4111,Female,D011,Gynecology,MS,21,Evening
DR04112,Doctor_4112,Female,D012,Psychiatry,MCh,8,Evening
DR04113,Doctor_4113,Female,D013,Pulmonology,MCh,34,Night
DR04114,Doctor_4114,Female,D014,Gastroenterology,DM,32,Night
DR04115,Doctor_4115,Male,D015,Emergency,MD,5,Night
DR04116,Doctor_4116,Female,D016,Radiology,MS,1,Evening
DR04117,Doctor_4117,Male,D017,ICU,MD,16,Morning
DR04118,Doctor_4118,Female,D018,Ophthalmology,MCh,4,Evening
DR04119,Doctor_4119,Female,D019,Endocrinology,MBBS,30,Evening
DR04120,Doctor_4120,Male,D020,Dental,MS,15,Evening
DR04121,Doctor_4121,Female,D001,Cardiology,MD,22,Night
DR04122,Doctor_4122,Female,D002,Neurology,MD,20,Evening
DR04123,Doctor_4123,Male,D003,Orthopedics,MS,6,Night
DR04124,Doctor_4124,Male,D004,Pediatrics,MS,6,Morning
DR04125,Doctor_4125,Male,D005,Oncology,MBBS,11,Evening
DR04126,Doctor_4126,Female,D006,ENT,DM,35,Night
DR04127,Doctor_4127,Male,D007,Dermatology,MCh,16,Night
DR04128,Doctor_4128,Male,D008,General Surgery,MCh,31,Evening
DR04129,Doctor_4129,Male,D009,Urology,MCh,18,Morning
DR04130,Doctor_4130,Female,D010,Nephrology,DM,27,Evening
DR04131,Doctor_4131,Female,D011,Gynecology,MS,9,Night
DR04132,Doctor_4132,Female,D012,Psychiatry,MS,27,Evening
DR04133,Doctor_4133,Male,D013,Pulmonology,MS,2,Evening
DR04134,Doctor_4134,Female,D014,Gastroenterology,DM,31,Evening
DR04135,Doctor_4135,Female,D015,Emergency,DM,20,Night
DR04136,Doctor_4136,Male,D016,Radiology,MBBS,4,Night
DR04137,Doctor_4137,Female,D017,ICU,MD,21,Evening
DR04138,Doctor_4138,Female,D018,Ophthalmology,MCh,17,Evening
DR04139,Doctor_4139,Male,D019,Endocrinology,DM,10,Evening
DR04140,Doctor_4140,Female,D020,Dental,MBBS,1,Evening
DR04141,Doctor_4141,Female,D001,Cardiology,DM,18,Evening
DR04142,Doctor_4142,Female,D002,Neurology,MS,8,Night
DR04143,Doctor_4143,Female,D003,Orthopedics,MD,26,Night
DR04144,Doctor_4144,Female,D004,Pediatrics,DM,26,Morning
DR04145,Doctor_4145,Female,D005,Oncology,MS,8,Night
DR04146,Doctor_4146,Male,D006,ENT,MD,22,Morning
DR04147,Doctor_4147,Male,D007,Dermatology,MD,31,Evening
DR04148,Doctor_4148,Female,D008,General Surgery,MCh,33,Night
DR04149,Doctor_4149,Male,D009,Urology,MCh,28,Evening
DR04150,Doctor_4150,Male,D010,Nephrology,DM,23,Morning
DR04151,Doctor_4151,Male,D011,Gynecology,MD,32,Evening
DR04152,Doctor_4152,Female,D012,Psychiatry,DM,32,Evening
DR04153,Doctor_4153,Female,D013,Pulmonology,MBBS,11,Night
DR04154,Doctor_4154,Female,D014,Gastroenterology,DM,8,Evening
DR04155,Doctor_4155,Female,D015,Emergency,MD,34,Morning
DR04156,Doctor_4156,Male,D016,Radiology,MD,35,Night
DR04157,Doctor_4157,Female,D017,ICU,DM,12,Evening
DR04158,Doctor_4158,Male,D018,Ophthalmology,MS,20,Evening
DR04159,Doctor_4159,Male,D019,Endocrinology,MCh,7,Morning
DR04160,Doctor_4160,Male,D020,Dental,MD,20,Morning
DR04161,Doctor_4161,Female,D001,Cardiology,MBBS,7,Night
DR04162,Doctor_4162,Female,D002,Neurology,MCh,9,Night
DR04163,Doctor_4163,Female,D003,Orthopedics,MS,8,Morning
DR04164,Doctor_4164,Male,D004,Pediatrics,MD,35,Evening
DR04165,Doctor_4165,Female,D005,Oncology,MS,22,Evening
DR04166,Doctor_4166,Female,D006,ENT,MCh,26,Night
DR04167,Doctor_4167,Female,D007,Dermatology,DM,32,Night
DR04168,Doctor_4168,Male,D008,General Surgery,MS,4,Morning
DR04169,Doctor_4169,Male,D009,Urology,MCh,26,Night
DR04170,Doctor_4170,Female,D010,Nephrology,MBBS,11,Evening
DR04171,Doctor_4171,Female,D011,Gynecology,MD,6,Morning
DR04172,Doctor_4172,Female,D012,Psychiatry,DM,28,Night
DR04173,Doctor_4173,Male,D013,Pulmonology,MS,16,Morning
DR04174,Doctor_4174,Male,D014,Gastroenterology,MS,34,Evening
DR04175,Doctor_4175,Female,D015,Emergency,MD,17,Night
DR04176,Doctor_4176,Male,D016,Radiology,MD,18,Night
DR04177,Doctor_4177,Female,D017,ICU,MS,4,Evening
DR04178,Doctor_4178,Female,D018,Ophthalmology,MS,5,Morning
DR04179,Doctor_4179,Female,D019,Endocrinology,DM,14,Night
DR04180,Doctor_4180,Female,D020,Dental,MD,22,Morning
DR04181,Doctor_4181,Female,D001,Cardiology,MD,14,Night
DR04182,Doctor_4182,Female,D002,Neurology,MBBS,2,Morning
DR04183,Doctor_4183,Female,D003,Orthopedics,MS,35,Night
DR04184,Doctor_4184,Female,D004,Pediatrics,MBBS,33,Evening
DR04185,Doctor_4185,Male,D005,Oncology,MS,6,Night
DR04186,Doctor_4186,Female,D006,ENT,MBBS,9,Evening
DR04187,Doctor_4187,Female,D007,Dermatology,MBBS,11,Morning
DR04188,Doctor_4188,Female,D008,General Surgery,MD,9,Evening
DR04189,Doctor_4189,Male,D009,Urology,MD,29,Morning
DR04190,Doctor_4190,Male,D010,Nephrology,DM,24,Morning
DR04191,Doctor_4191,Male,D011,Gynecology,DM,3,Evening
DR04192,Doctor_4192,Female,D012,Psychiatry,DM,4,Evening
DR04193,Doctor_4193,Female,D013,Pulmonology,MCh,25,Morning
DR04194,Doctor_4194,Male,D014,Gastroenterology,MCh,25,Morning
DR04195,Doctor_4195,Male,D015,Emergency,MD,9,Evening
DR04196,Doctor_4196,Female,D016,Radiology,MBBS,25,Morning
DR04197,Doctor_4197,Male,D017,ICU,MCh,10,Evening
DR04198,Doctor_4198,Male,D018,Ophthalmology,MBBS,3,Morning
DR04199,Doctor_4199,Male,D019,Endocrinology,MD,25,Morning
DR04200,Doctor_4200,Female,D020,Dental,MS,28,Evening
DR04201,Doctor_4201,Male,D001,Cardiology,MCh,30,Morning
DR04202,Doctor_4202,Male,D002,Neurology,DM,33,Evening
DR04203,Doctor_4203,Male,D003,Orthopedics,MS,33,Morning
DR04204,Doctor_4204,Female,D004,Pediatrics,MS,23,Morning
DR04205,Doctor_4205,Female,D005,Oncology,MS,10,Night
DR04206,Doctor_4206,Male,D006,ENT,MD,16,Night
DR04207,Doctor_4207,Female,D007,Dermatology,MBBS,10,Night
DR04208,Doctor_4208,Male,D008,General Surgery,MS,35,Evening
DR04209,Doctor_4209,Male,D009,Urology,MBBS,6,Night
DR04210,Doctor_4210,Female,D010,Nephrology,MD,15,Morning
DR04211,Doctor_4211,Male,D011,Gynecology,MD,5,Night
DR04212,Doctor_4212,Male,D012,Psychiatry,MD,24,Night
DR04213,Doctor_4213,Male,D013,Pulmonology,MCh,18,Morning
DR04214,Doctor_4214,Male,D014,Gastroenterology,MD,21,Morning
DR04215,Doctor_4215,Female,D015,Emergency,MS,15,Evening
DR04216,Doctor_4216,Female,D016,Radiology,MCh,23,Evening
DR04217,Doctor_4217,Female,D017,ICU,MBBS,21,Night
DR04218,Doctor_4218,Male,D018,Ophthalmology,MS,27,Night
DR04219,Doctor_4219,Male,D019,Endocrinology,MCh,35,Evening
DR04220,Doctor_4220,Female,D020,Dental,DM,4,Night
DR04221,Doctor_4221,Male,D001,Cardiology,MBBS,8,Evening
DR04222,Doctor_4222,Female,D002,Neurology,MCh,25,Night
DR04223,Doctor_4223,Male,D003,Orthopedics,MBBS,8,Morning
DR04224,Doctor_4224,Female,D004,Pediatrics,MD,9,Evening
DR04225,Doctor_4225,Female,D005,Oncology,MBBS,35,Evening
DR04226,Doctor_4226,Male,D006,ENT,MS,16,Night
DR04227,Doctor_4227,Male,D007,Dermatology,MS,6,Night
DR04228,Doctor_4228,Female,D008,General Surgery,MS,16,Morning
DR04229,Doctor_4229,Female,D009,Urology,MS,21,Morning
DR04230,Doctor_4230,Female,D010,Nephrology,MBBS,15,Night
DR04231,Doctor_4231,Female,D011,Gynecology,MBBS,1,Morning
DR04232,Doctor_4232,Female,D012,Psychiatry,MS,9,Night
DR04233,Doctor_4233,Female,D013,Pulmonology,MCh,11,Night
DR04234,Doctor_4234,Male,D014,Gastroenterology,MD,35,Night
DR04235,Doctor_4235,Male,D015,Emergency,MCh,28,Evening
DR04236,Doctor_4236,Female,D016,Radiology,MD,14,Morning
DR04237,Doctor_4237,Female,D017,ICU,MBBS,17,Morning
DR04238,Doctor_4238,Female,D018,Ophthalmology,MBBS,9,Evening
DR04239,Doctor_4239,Male,D019,Endocrinology,MD,30,Morning
DR04240,Doctor_4240,Male,D020,Dental,MD,31,Night
DR04241,Doctor_4241,Female,D001,Cardiology,MBBS,19,Evening
DR04242,Doctor_4242,Female,D002,Neurology,MCh,3,Night
DR04243,Doctor_4243,Female,D003,Orthopedics,DM,24,Night
DR04244,Doctor_4244,Male,D004,Pediatrics,MBBS,16,Night
DR04245,Doctor_4245,Male,D005,Oncology,MD,4,Evening
DR04246,Doctor_4246,Female,D006,ENT,MS,12,Evening
DR04247,Doctor_4247,Female,D007,Dermatology,MD,11,Evening
DR04248,Doctor_4248,Female,D008,General Surgery,MS,8,Night
DR04249,Doctor_4249,Female,D009,Urology,MD,22,Evening
DR04250,Doctor_4250,Male,D010,Nephrology,MCh,27,Evening
DR04251,Doctor_4251,Male,D011,Gynecology,MS,21,Night
DR04252,Doctor_4252,Male,D012,Psychiatry,MBBS,10,Evening
DR04253,Doctor_4253,Male,D013,Pulmonology,MS,16,Night
DR04254,Doctor_4254,Male,D014,Gastroenterology,DM,24,Evening
DR04255,Doctor_4255,Male,D015,Emergency,MCh,23,Night
DR04256,Doctor_4256,Female,D016,Radiology,MBBS,24,Evening
DR04257,Doctor_4257,Female,D017,ICU,MBBS,8,Morning
DR04258,Doctor_4258,Male,D018,Ophthalmology,DM,3,Evening
DR04259,Doctor_4259,Male,D019,Endocrinology,MD,2,Morning
DR04260,Doctor_4260,Male,D020,Dental,MBBS,20,Evening
DR04261,Doctor_4261,Male,D001,Cardiology,MS,33,Evening
DR04262,Doctor_4262,Female,D002,Neurology,MCh,21,Morning
DR04263,Doctor_4263,Male,D003,Orthopedics,MD,5,Evening
DR04264,Doctor_4264,Male,D004,Pediatrics,MD,8,Evening
DR04265,Doctor_4265,Male,D005,Oncology,MD,8,Evening
DR04266,Doctor_4266,Female,D006,ENT,MS,26,Night
DR04267,Doctor_4267,Female,D007,Dermatology,DM,30,Night
DR04268,Doctor_4268,Male,D008,General Surgery,MBBS,13,Evening
DR04269,Doctor_4269,Female,D009,Urology,MS,19,Morning
DR04270,Doctor_4270,Male,D010,Nephrology,MBBS,2,Evening
DR04271,Doctor_4271,Female,D011,Gynecology,MD,17,Morning
DR04272,Doctor_4272,Female,D012,Psychiatry,MS,24,Night
DR04273,Doctor_4273,Female,D013,Pulmonology,DM,26,Night
DR04274,Doctor_4274,Male,D014,Gastroenterology,MS,12,Evening
DR04275,Doctor_4275,Male,D015,Emergency,MBBS,20,Night
DR04276,Doctor_4276,Female,D016,Radiology,MS,5,Evening
DR04277,Doctor_4277,Male,D017,ICU,MD,28,Morning
DR04278,Doctor_4278,Female,D018,Ophthalmology,MS,5,Evening
DR04279,Doctor_4279,Male,D019,Endocrinology,MBBS,15,Morning
DR04280,Doctor_4280,Female,D020,Dental,MS,5,Evening
DR04281,Doctor_4281,Male,D001,Cardiology,MCh,35,Morning
DR04282,Doctor_4282,Male,D002,Neurology,MCh,2,Night
DR04283,Doctor_4283,Female,D003,Orthopedics,MBBS,31,Morning
DR04284,Doctor_4284,Male,D004,Pediatrics,MBBS,15,Evening
DR04285,Doctor_4285,Male,D005,Oncology,MCh,4,Morning
DR04286,Doctor_4286,Male,D006,ENT,MCh,16,Morning
DR04287,Doctor_4287,Male,D007,Dermatology,MCh,23,Evening
DR04288,Doctor_4288,Female,D008,General Surgery,MCh,1,Night
DR04289,Doctor_4289,Female,D009,Urology,MS,32,Night
DR04290,Doctor_4290,Female,D010,Nephrology,DM,15,Morning
DR04291,Doctor_4291,Female,D011,Gynecology,MD,19,Evening
DR04292,Doctor_4292,Male,D012,Psychiatry,MS,16,Morning
DR04293,Doctor_4293,Male,D013,Pulmonology,DM,5,Night
DR04294,Doctor_4294,Female,D014,Gastroenterology,MCh,14,Morning
DR04295,Doctor_4295,Female,D015,Emergency,DM,22,Evening
DR04296,Doctor_4296,Male,D016,Radiology,MBBS,4,Night
DR04297,Doctor_4297,Male,D017,ICU,MD,28,Morning
DR04298,Doctor_4298,Male,D018,Ophthalmology,MCh,15,Evening
DR04299,Doctor_4299,Male,D019,Endocrinology,MS,10,Morning
DR04300,Doctor_4300,Female,D020,Dental,MCh,1,Evening
DR04301,Doctor_4301,Female,D001,Cardiology,MCh,16,Night
DR04302,Doctor_4302,Male,D002,Neurology,MCh,21,Morning
DR04303,Doctor_4303,Male,D003,Orthopedics,DM,15,Evening
DR04304,Doctor_4304,Male,D004,Pediatrics,MS,3,Night
DR04305,Doctor_4305,Male,D005,Oncology,MBBS,35,Morning
DR04306,Doctor_4306,Female,D006,ENT,DM,32,Evening
DR04307,Doctor_4307,Male,D007,Dermatology,MD,10,Morning
DR04308,Doctor_4308,Male,D008,General Surgery,DM,9,Morning
DR04309,Doctor_4309,Male,D009,Urology,MBBS,10,Evening
DR04310,Doctor_4310,Male,D010,Nephrology,MS,27,Morning
DR04311,Doctor_4311,Male,D011,Gynecology,MD,31,Evening
DR04312,Doctor_4312,Female,D012,Psychiatry,DM,5,Evening
DR04313,Doctor_4313,Female,D013,Pulmonology,MCh,5,Night
DR04314,Doctor_4314,Female,D014,Gastroenterology,MCh,17,Evening
DR04315,Doctor_4315,Female,D015,Emergency,MCh,6,Morning
DR04316,Doctor_4316,Female,D016,Radiology,MCh,27,Evening
DR04317,Doctor_4317,Male,D017,ICU,MS,35,Morning
DR04318,Doctor_4318,Male,D018,Ophthalmology,MCh,33,Evening
DR04319,Doctor_4319,Female,D019,Endocrinology,DM,22,Night
DR04320,Doctor_4320,Female,D020,Dental,MD,11,Morning
DR04321,Doctor_4321,Male,D001,Cardiology,DM,11,Morning
DR04322,Doctor_4322,Male,D002,Neurology,DM,9,Night
DR04323,Doctor_4323,Male,D003,Orthopedics,DM,24,Evening
DR04324,Doctor_4324,Female,D004,Pediatrics,MCh,18,Night
DR04325,Doctor_4325,Female,D005,Oncology,MBBS,23,Evening
DR04326,Doctor_4326,Female,D006,ENT,MS,20,Morning
DR04327,Doctor_4327,Male,D007,Dermatology,MCh,33,Night
DR04328,Doctor_4328,Female,D008,General Surgery,MBBS,29,Morning
DR04329,Doctor_4329,Female,D009,Urology,MCh,15,Night
DR04330,Doctor_4330,Male,D010,Nephrology,MBBS,30,Evening
DR04331,Doctor_4331,Female,D011,Gynecology,MD,2,Morning
DR04332,Doctor_4332,Male,D012,Psychiatry,MCh,34,Evening
DR04333,Doctor_4333,Female,D013,Pulmonology,MS,34,Morning
DR04334,Doctor_4334,Female,D014,Gastroenterology,MBBS,14,Morning
DR04335,Doctor_4335,Male,D015,Emergency,DM,24,Night
DR04336,Doctor_4336,Female,D016,Radiology,MCh,17,Evening
DR04337,Doctor_4337,Male,D017,ICU,MD,17,Morning
DR04338,Doctor_4338,Male,D018,Ophthalmology,MBBS,26,Morning
DR04339,Doctor_4339,Female,D019,Endocrinology,DM,26,Morning
DR04340,Doctor_4340,Female,D020,Dental,MBBS,14,Night
DR04341,Doctor_4341,Male,D001,Cardiology,MS,23,Morning
DR04342,Doctor_4342,Male,D002,Neurology,MCh,25,Evening
DR04343,Doctor_4343,Female,D003,Orthopedics,MBBS,21,Night
DR04344,Doctor_4344,Male,D004,Pediatrics,MD,31,Night
DR04345,Doctor_4345,Male,D005,Oncology,MS,9,Night
DR04346,Doctor_4346,Male,D006,ENT,MS,10,Night
DR04347,Doctor_4347,Female,D007,Dermatology,MD,22,Morning
DR04348,Doctor_4348,Female,D008,General Surgery,MD,27,Evening
DR04349,Doctor_4349,Male,D009,Urology,MS,24,Evening
DR04350,Doctor_4350,Female,D010,Nephrology,MCh,15,Night
DR04351,Doctor_4351,Male,D011,Gynecology,MS,24,Night
DR04352,Doctor_4352,Female,D012,Psychiatry,MS,6,Night
DR04353,Doctor_4353,Male,D013,Pulmonology,MD,31,Evening
DR04354,Doctor_4354,Male,D014,Gastroenterology,MD,31,Night
DR04355,Doctor_4355,Female,D015,Emergency,MS,3,Morning
DR04356,Doctor_4356,Female,D016,Radiology,MS,20,Morning
DR04357,Doctor_4357,Female,D017,ICU,DM,31,Night
DR04358,Doctor_4358,Female,D018,Ophthalmology,MS,12,Morning
DR04359,Doctor_4359,Male,D019,Endocrinology,MS,4,Evening
DR04360,Doctor_4360,Female,D020,Dental,MS,18,Morning
DR04361,Doctor_4361,Female,D001,Cardiology,DM,23,Evening
DR04362,Doctor_4362,Male,D002,Neurology,MD,31,Night
DR04363,Doctor_4363,Female,D003,Orthopedics,MCh,30,Night
DR04364,Doctor_4364,Male,D004,Pediatrics,MS,14,Evening
DR04365,Doctor_4365,Male,D005,Oncology,MD,6,Evening
DR04366,Doctor_4366,Female,D006,ENT,MCh,22,Evening
DR04367,Doctor_4367,Female,D007,Dermatology,MCh,29,Night
DR04368,Doctor_4368,Female,D008,General Surgery,MCh,5,Evening
DR04369,Doctor_4369,Female,D009,Urology,MD,33,Morning
DR04370,Doctor_4370,Female,D010,Nephrology,DM,23,Evening
DR04371,Doctor_4371,Female,D011,Gynecology,MBBS,35,Evening
DR04372,Doctor_4372,Female,D012,Psychiatry,MCh,34,Evening
DR04373,Doctor_4373,Female,D013,Pulmonology,MCh,35,Evening
DR04374,Doctor_4374,Male,D014,Gastroenterology,MBBS,1,Morning
DR04375,Doctor_4375,Female,D015,Emergency,MD,7,Evening
DR04376,Doctor_4376,Male,D016,Radiology,MD,17,Evening
DR04377,Doctor_4377,Female,D017,ICU,MS,30,Morning
DR04378,Doctor_4378,Female,D018,Ophthalmology,MBBS,23,Morning
DR04379,Doctor_4379,Male,D019,Endocrinology,MCh,26,Evening
DR04380,Doctor_4380,Male,D020,Dental,DM,8,Evening
DR04381,Doctor_4381,Male,D001,Cardiology,MCh,21,Night
DR04382,Doctor_4382,Female,D002,Neurology,MS,24,Evening
DR04383,Doctor_4383,Female,D003,Orthopedics,MCh,32,Night
DR04384,Doctor_4384,Female,D004,Pediatrics,MS,14,Night
DR04385,Doctor_4385,Female,D005,Oncology,MS,4,Morning
DR04386,Doctor_4386,Male,D006,ENT,MD,24,Night
DR04387,Doctor_4387,Male,D007,Dermatology,MD,9,Morning
DR04388,Doctor_4388,Female,D008,General Surgery,MCh,17,Evening
DR04389,Doctor_4389,Male,D009,Urology,DM,29,Evening
DR04390,Doctor_4390,Female,D010,Nephrology,MCh,25,Night
DR04391,Doctor_4391,Male,D011,Gynecology,MS,18,Night
DR04392,Doctor_4392,Female,D012,Psychiatry,MBBS,19,Night
DR04393,Doctor_4393,Male,D013,Pulmonology,DM,32,Evening
DR04394,Doctor_4394,Male,D014,Gastroenterology,DM,18,Morning
DR04395,Doctor_4395,Female,D015,Emergency,DM,8,Night
DR04396,Doctor_4396,Female,D016,Radiology,MCh,8,Evening
DR04397,Doctor_4397,Male,D017,ICU,MBBS,2,Morning
DR04398,Doctor_4398,Male,D018,Ophthalmology,MS,33,Evening
DR04399,Doctor_4399,Male,D019,Endocrinology,DM,17,Morning
DR04400,Doctor_4400,Female,D020,Dental,MBBS,23,Morning
DR04401,Doctor_4401,Female,D001,Cardiology,DM,27,Evening
DR04402,Doctor_4402,Female,D002,Neurology,MBBS,27,Morning
DR04403,Doctor_4403,Female,D003,Orthopedics,DM,26,Morning
DR04404,Doctor_4404,Male,D004,Pediatrics,MCh,35,Evening
DR04405,Doctor_4405,Male,D005,Oncology,MBBS,7,Morning
DR04406,Doctor_4406,Male,D006,ENT,MD,3,Morning
DR04407,Doctor_4407,Female,D007,Dermatology,DM,15,Morning
DR04408,Doctor_4408,Female,D008,General Surgery,MS,32,Morning
DR04409,Doctor_4409,Female,D009,Urology,MBBS,20,Morning
DR04410,Doctor_4410,Male,D010,Nephrology,MCh,25,Evening
DR04411,Doctor_4411,Male,D011,Gynecology,MD,34,Evening
DR04412,Doctor_4412,Female,D012,Psychiatry,MCh,23,Evening
DR04413,Doctor_4413,Female,D013,Pulmonology,MCh,26,Night
DR04414,Doctor_4414,Male,D014,Gastroenterology,MBBS,8,Night
DR04415,Doctor_4415,Female,D015,Emergency,MBBS,6,Night
DR04416,Doctor_4416,Female,D016,Radiology,MS,6,Evening
DR04417,Doctor_4417,Male,D017,ICU,MS,34,Morning
DR04418,Doctor_4418,Male,D018,Ophthalmology,MBBS,2,Night
DR04419,Doctor_4419,Male,D019,Endocrinology,MCh,29,Morning
DR04420,Doctor_4420,Female,D020,Dental,MBBS,23,Night
DR04421,Doctor_4421,Female,D001,Cardiology,MBBS,11,Evening
DR04422,Doctor_4422,Male,D002,Neurology,MCh,25,Evening
DR04423,Doctor_4423,Female,D003,Orthopedics,MBBS,31,Morning
DR04424,Doctor_4424,Male,D004,Pediatrics,DM,30,Morning
DR04425,Doctor_4425,Male,D005,Oncology,DM,13,Evening
DR04426,Doctor_4426,Male,D006,ENT,MD,27,Night
DR04427,Doctor_4427,Female,D007,Dermatology,MCh,3,Morning
DR04428,Doctor_4428,Male,D008,General Surgery,MBBS,16,Morning
DR04429,Doctor_4429,Female,D009,Urology,MD,4,Morning
DR04430,Doctor_4430,Female,D010,Nephrology,MBBS,19,Morning
DR04431,Doctor_4431,Female,D011,Gynecology,MD,18,Evening
DR04432,Doctor_4432,Female,D012,Psychiatry,MS,9,Evening
DR04433,Doctor_4433,Female,D013,Pulmonology,MCh,18,Morning
DR04434,Doctor_4434,Female,D014,Gastroenterology,DM,1,Evening
DR04435,Doctor_4435,Female,D015,Emergency,MBBS,20,Evening
DR04436,Doctor_4436,Male,D016,Radiology,MD,26,Morning
DR04437,Doctor_4437,Female,D017,ICU,MCh,33,Morning
DR04438,Doctor_4438,Female,D018,Ophthalmology,MCh,18,Morning
DR04439,Doctor_4439,Male,D019,Endocrinology,DM,16,Morning
DR04440,Doctor_4440,Male,D020,Dental,MCh,7,Night
DR04441,Doctor_4441,Male,D001,Cardiology,MBBS,16,Evening
DR04442,Doctor_4442,Female,D002,Neurology,DM,16,Night
DR04443,Doctor_4443,Male,D003,Orthopedics,DM,23,Evening
DR04444,Doctor_4444,Male,D004,Pediatrics,MD,29,Morning
DR04445,Doctor_4445,Female,D005,Oncology,MD,9,Morning
DR04446,Doctor_4446,Female,D006,ENT,MS,22,Evening
DR04447,Doctor_4447,Male,D007,Dermatology,MS,12,Evening
DR04448,Doctor_4448,Male,D008,General Surgery,MCh,8,Night
DR04449,Doctor_4449,Male,D009,Urology,MBBS,22,Evening
DR04450,Doctor_4450,Female,D010,Nephrology,MD,13,Morning
